amount,hour,distance_from_home_km,is_foreign,tx_last_24h,account_age_days,merchant_risk_score,is_fraud
16.35,7,53.31,1,5,2215,0.112,0
55.21,23,14.77,0,2,1731,0.2621,0
31.21,4,6.88,0,4,2231,0.1715,0
3.58,11,-999.0,0,5,1517,0.109,0
333.86,11,7.63,0,2,1920,0.1243,0
12.05,6,12.17,0,5,2937,0.1669,0
86.26,20,-999.0,0,0,2383,0.1107,0
142.45,16,4.05,0,2,516,0.273,0
12.28,17,14.69,0,1,1593,0.1347,0
45.37,19,21.89,1,4,46,0.1712,0
25.61,11,34.55,0,3,175,0.3063,0
302.04,6,13.9,1,3,864,0.0862,0
22.69,20,26.52,0,2,1463,0.0147,0
64.73,19,15.12,0,2,1668,0.1482,0
378.42,10,8.83,0,3,2571,0.1148,0
121.95,19,23.27,0,3,1518,0.5099,0
10.22,10,-999.0,0,1,1895,0.3217,0
334.9,6,4.56,0,3,2994,0.1506,0
58.09,10,24.92,0,4,2155,0.0172,0
4.6,10,17.4,0,2,933,0.0393,0
11.52,19,34.08,0,3,468,0.5847,0
35.38,17,35.48,0,3,580,0.2395,0
105.94,22,96.2,0,2,119,0.0197,0
42.0,17,15.79,0,2,2386,0.1411,0
3.01,20,-999.0,1,5,1875,0.1361,0
106.42,6,34.45,0,2,2935,0.0246,0
12.63,7,8.02,0,1,703,0.2924,0
48.87,21,9.13,0,6,2278,0.0993,0
254.53,3,31.45,0,3,2732,0.4077,0
17.34,6,26.91,0,2,830,0.1267,0
49.07,8,29.6,0,2,1341,0.1595,0
23.13,9,53.49,0,4,1234,0.3622,0
20.65,12,48.5,0,3,1601,0.335,0
697.07,4,-999.0,0,5,943,0.1796,0
24.86,1,4.19,0,5,175,0.1546,0
166.01,8,41.36,0,4,2677,0.1522,0
40.18,17,15.85,0,3,2692,0.1939,0
144.16,13,21.98,0,4,1351,0.0406,0
68.95,23,62.28,0,5,2527,0.1529,0
15.4,10,42.09,1,7,1391,0.2925,0
16.65,23,48.47,0,3,2339,0.2336,0
19.78,11,30.49,1,4,721,0.2367,0
49.84,2,30.92,0,3,567,0.4391,0
5.91,12,28.39,0,6,2844,0.1249,0
42.96,6,18.46,0,2,2352,0.0807,0
29.74,10,96.35,1,2,2407,0.5527,0
136.2,21,34.71,0,2,2056,0.0774,0
45.69,17,21.76,1,4,2429,0.2279,0
109.92,11,56.64,0,4,2150,0.5098,0
116.55,10,12.0,0,3,229,0.359,0
14.83,13,3.47,0,3,675,0.1001,0
48.26,11,88.61,0,5,227,0.4404,0
140.25,14,11.71,0,7,937,0.1313,0
144.75,10,28.11,0,4,1788,0.1436,0
6.67,18,31.83,0,5,1154,0.3226,0
53.32,4,11.85,0,2,1843,0.1247,0
68.94,5,19.18,0,3,1585,0.5309,0
51.63,15,26.66,0,3,842,0.1053,0
188.95,4,44.99,0,1,1433,0.1965,0
203.08,19,6.7,0,3,2086,0.0937,0
7.33,16,13.94,0,6,2390,0.0714,0
110.53,0,8.44,0,1,1676,0.2926,0
85.56,9,6.16,0,1,104,0.57,0
19.56,5,28.75,0,5,212,0.0853,0
39.36,9,41.08,1,6,2692,0.2154,0
6.51,9,4.18,0,5,1349,0.218,0
33.78,12,10.44,0,4,553,0.3927,0
122.39,23,2.75,0,3,2093,0.1963,0
217.63,22,7.57,0,2,515,0.139,0
36.89,20,10.76,0,4,2528,0.0846,0
53.71,22,34.1,0,7,531,0.3397,0
11.08,6,36.44,0,3,2730,0.3136,0
20.03,23,2.57,0,4,1050,0.0504,0
31.5,8,15.16,0,4,1405,0.282,0
24.24,2,9.43,0,3,2155,0.1169,0
56.52,2,10.83,0,1,2244,0.3628,0
94.28,14,28.91,0,5,1552,0.1198,0
51.29,5,51.22,0,2,2414,0.0933,0
70.81,13,13.46,0,3,246,0.3815,0
21.64,23,14.31,0,3,792,0.0239,0
23.31,12,1.91,0,3,1236,0.2046,0
30.01,19,8.31,0,1,2787,0.0931,0
33.46,10,7.76,0,2,900,0.1119,0
25.93,0,4.07,0,3,2745,0.1685,0
64.78,13,95.43,0,0,2255,0.2705,0
43.64,19,82.41,0,5,265,0.1026,0
12.96,7,6.5,0,2,2312,0.0418,0
111.08,14,4.9,0,2,156,0.221,0
40.92,2,51.99,0,6,340,0.3103,0
26.37,4,23.92,0,2,1437,0.5582,0
24.98,16,-999.0,0,0,1485,0.1935,0
57.19,0,54.65,0,2,1726,0.0294,0
109.75,3,39.41,0,4,1724,0.0199,0
1.99,2,17.4,0,3,1675,0.1334,0
33.57,8,41.04,0,5,78,0.048,0
79.21,22,44.02,1,2,2793,0.2167,0
125.39,11,15.11,0,2,1114,0.22,0
15.4,12,3.87,0,3,93,0.2542,0
35.23,20,16.87,0,2,2125,0.1156,0
74.68,9,6.94,0,6,2640,0.1455,0
63.72,11,16.63,0,3,84,0.0553,0
64.86,1,12.11,0,4,1202,0.2072,0
30.09,1,22.0,0,7,2864,0.3071,0
84.95,14,48.14,0,3,850,0.0869,0
50.36,5,23.13,0,3,1686,0.2114,0
34.36,5,12.01,0,1,2837,0.0928,0
146.41,20,38.68,0,3,1992,0.3235,0
53.78,23,15.68,0,4,1033,0.4296,0
13.08,12,15.61,0,7,889,0.0532,0
274.92,5,6.53,0,6,1125,0.1477,0
45.64,14,7.83,0,2,1055,0.1037,0
63.18,17,9.66,0,2,1167,0.0667,0
6.06,20,22.71,0,1,2341,0.2279,0
38.33,8,39.7,0,3,358,0.38,1
52.52,21,24.06,0,0,2390,0.3288,0
3.52,6,13.18,0,6,2659,0.529,0
130.13,3,7.64,0,4,2674,0.2199,0
46.89,13,6.3,0,4,194,0.0879,0
22.04,2,2.84,0,1,2639,0.1004,0
41.3,13,-999.0,0,1,768,0.1249,0
50.63,1,22.84,0,2,650,0.2107,0
72.21,9,29.93,0,4,522,0.2319,0
102.9,1,2.1,0,4,38,0.228,0
51.9,4,18.12,0,3,110,0.2458,0
80.21,13,48.76,0,2,2516,0.0574,0
16.62,22,6.91,0,2,1170,0.0676,0
5.71,14,35.2,0,0,2648,0.1795,0
681.92,17,52.4,0,4,1458,0.3624,0
33.72,3,23.89,0,4,119,0.0952,0
11.9,14,58.21,0,1,413,0.7705,0
25.15,16,38.27,0,4,481,0.2242,0
38.12,2,24.66,0,5,127,0.2161,0
14.18,9,11.44,0,4,2457,0.3175,0
14.92,22,9.62,0,2,2290,0.2534,0
83.83,1,27.44,0,1,1102,0.3832,0
34.31,1,10.38,0,2,603,0.2972,0
194.05,23,23.27,0,2,37,0.13,0
188.91,13,18.86,0,4,2369,0.1145,0
17.2,17,7.29,0,1,2230,0.3182,0
9.06,16,13.31,0,5,1511,0.1862,0
19.1,20,12.54,1,6,2446,0.1914,0
302.56,11,8.35,0,1,2526,0.1596,0
128.21,15,34.38,0,2,2479,0.1384,0
175.62,5,36.16,0,2,1718,0.149,0
46.66,18,20.76,0,4,1792,0.2787,0
48.67,4,8.1,1,3,648,0.1781,0
55.71,20,37.0,0,4,1830,0.3721,0
34.13,1,7.11,0,4,2550,0.0655,0
66.97,23,3.14,0,6,2144,0.3594,0
23.89,13,4.01,0,3,2950,0.3469,0
117.24,13,0.99,0,4,1212,0.1987,0
250.32,9,6.89,0,3,2506,0.174,0
20.64,20,10.09,0,5,2529,0.3339,0
10.24,23,0.6,0,1,2608,0.0599,0
235.84,15,20.04,0,3,2496,0.1958,0
11.52,12,55.6,0,2,2092,0.065,0
28.88,16,41.55,0,4,2900,0.1852,0
50.37,14,-999.0,0,4,2515,0.2667,0
52.96,16,9.71,0,1,1253,0.0255,0
53.9,11,-999.0,0,2,2591,0.1001,0
135.84,5,2.91,0,4,735,0.5591,0
16.31,12,77.17,0,3,522,0.2148,0
7.29,0,26.14,0,2,972,0.2454,0
98.96,22,-999.0,0,0,2022,0.1931,0
25.25,3,8.51,0,2,2633,0.2822,0
28.33,5,65.36,0,1,2806,0.2084,0
59.7,3,26.32,0,0,487,0.0745,0
42.95,0,67.68,0,1,1736,0.1246,0
18.63,14,2.62,0,1,243,0.2637,0
35.62,20,13.03,0,3,1095,0.0866,0
53.08,16,16.78,0,3,1708,0.1476,0
25.48,6,36.04,0,4,1095,0.1396,0
32.85,6,24.24,0,2,987,0.0614,0
15.35,20,25.52,0,3,2484,0.1442,0
74.45,16,64.3,0,4,1435,0.2253,0
49.45,0,48.42,0,3,314,0.2804,0
64.01,2,25.71,0,2,507,0.1563,0
54.78,19,16.1,0,6,2676,0.2523,0
21.04,12,6.4,0,4,2779,0.3683,0
55.34,6,44.96,0,3,533,0.1316,0
41.06,9,30.82,0,4,1641,0.0156,0
217.54,2,4.42,0,1,2081,0.1842,0
94.82,11,8.49,0,1,1916,0.2894,0
93.91,13,12.1,0,2,2619,0.0655,0
181.85,10,75.2,0,3,1081,0.0692,0
30.11,17,0.68,0,5,1186,0.2592,0
20.18,7,51.03,1,5,1638,0.2731,0
13.15,9,26.15,0,2,2915,0.2289,0
79.93,11,41.79,0,5,624,0.1901,0
11.38,23,17.41,0,1,2492,0.1422,0
555.99,20,12.78,0,5,2229,0.0995,0
25.37,14,6.9,0,2,1977,0.16,0
46.38,10,27.9,0,3,1448,0.1622,0
60.37,15,49.04,0,3,825,0.4352,0
47.59,13,23.68,0,0,2788,0.253,0
14.33,15,12.39,0,1,2855,0.3054,0
60.65,19,1.83,0,0,2582,0.0072,0
19.42,9,51.05,0,3,1515,0.1685,0
51.94,4,17.97,0,2,2119,0.2059,0
150.27,20,6.0,0,0,2717,0.1497,0
161.45,9,7.88,0,2,1195,0.0825,0
43.3,8,21.95,0,4,1714,0.1141,0
66.77,22,18.24,0,3,1684,0.113,0
58.84,5,9.89,0,4,2613,0.1654,0
36.67,16,11.3,0,2,2188,0.0151,0
1.14,21,12.54,0,3,1746,0.1141,0
19.08,8,19.03,0,2,1531,0.2501,0
41.98,23,13.29,0,2,503,0.3851,0
20.91,23,9.39,0,3,1458,0.2695,0
154.03,22,9.05,0,2,1926,0.2342,0
62.25,0,11.43,0,3,1149,0.1387,0
90.96,2,22.98,0,1,427,0.2203,1
78.65,3,22.17,0,4,696,0.1077,0
28.49,0,17.33,0,2,252,0.2359,0
13.95,22,32.36,1,3,2014,0.2947,0
17.51,15,4.6,0,2,2544,0.1069,0
128.97,12,4.18,0,1,1828,0.1403,0
67.56,0,19.44,0,6,1915,0.6298,0
65.79,20,21.5,0,3,2750,0.2152,0
5.72,22,11.32,0,5,82,0.2309,0
6.24,3,12.61,0,5,2584,0.4835,0
71.46,20,10.35,0,3,1856,0.266,0
72.95,20,19.81,0,3,1821,0.1223,0
1306.21,16,12.81,0,3,1714,0.3227,0
78.9,11,57.64,1,4,521,0.1534,0
16.77,1,42.37,0,6,2034,0.0353,0
272.05,16,3.3,0,4,2168,0.6013,0
165.58,0,6.31,0,5,2715,0.2635,0
59.7,17,5.13,1,1,793,0.187,0
37.61,6,18.3,0,2,2812,0.3311,0
37.71,3,1.43,0,2,967,0.0448,0
30.23,11,12.35,0,2,1532,0.0406,0
45.51,0,19.37,0,1,2509,0.197,0
16.75,0,5.19,0,4,1894,0.0243,0
14.48,5,19.75,0,3,2139,0.5304,0
8.62,15,28.97,0,2,2737,0.2357,0
58.67,18,39.04,1,2,2702,0.1012,0
161.26,18,-999.0,0,1,1699,0.1822,0
9.62,11,47.48,1,3,2060,0.4226,0
185.6,9,18.61,0,4,2570,0.149,0
79.23,10,38.35,0,5,1421,0.2335,0
17.42,1,12.2,0,4,2365,0.1595,0
39.52,9,31.73,0,2,1901,0.1238,0
17.66,18,22.75,0,3,2398,0.1705,0
216.88,18,29.95,0,3,1725,0.5525,0
19.42,11,22.31,0,3,2518,0.1925,0
65.13,14,29.55,0,3,1108,0.0963,0
32.68,19,13.08,1,2,1235,0.2541,0
6.01,17,16.03,0,0,2480,0.1113,0
78.46,14,26.15,0,2,1126,0.2189,0
23.69,9,19.7,0,3,1301,0.1488,0
10.56,9,49.53,0,1,779,0.0702,0
71.99,6,56.59,0,3,46,0.282,0
36.43,14,8.13,0,2,916,0.2214,0
48.75,1,6.71,0,3,1882,0.0418,0
24.98,10,3.83,0,2,2841,0.1747,0
122.03,3,10.98,0,5,886,0.2991,0
111.7,21,30.76,0,5,437,0.2034,0
61.27,2,4.6,0,4,227,0.3433,0
49.62,2,26.69,0,4,2533,0.1829,0
25.75,18,6.75,0,1,1897,0.1881,0
84.7,5,28.9,1,1,810,0.132,0
18.08,17,11.66,0,3,2643,0.3149,0
107.18,16,26.98,0,3,2573,0.1852,0
35.11,19,28.44,0,3,1147,0.3354,0
7.06,23,12.75,0,4,1267,0.3546,0
26.63,0,14.63,0,4,1739,0.048,0
107.55,1,2.84,0,2,2249,0.1391,0
158.91,3,15.34,0,3,401,0.3389,0
5.88,23,25.65,0,1,2320,0.1898,0
50.2,12,18.79,0,1,1285,0.1794,0
66.5,18,17.45,0,4,996,0.2215,0
115.75,20,11.29,0,1,1509,0.1056,0
11.08,20,4.69,0,2,2683,0.1126,0
47.95,23,5.85,0,0,441,0.1245,0
16.37,12,5.12,0,2,2990,0.4171,0
7.18,12,10.18,0,3,172,0.0659,0
22.12,6,3.03,0,2,193,0.0992,0
279.81,9,4.8,0,1,2615,0.1706,0
142.03,21,3.96,0,3,317,0.2902,0
85.04,10,54.54,0,4,1930,0.2552,0
48.04,20,16.69,0,6,2873,0.0641,0
25.38,19,16.82,0,2,2554,0.1667,0
717.32,13,-999.0,0,7,495,0.3493,0
9.34,5,16.66,0,2,1302,0.1566,0
48.26,0,28.35,0,1,630,0.1148,0
99.28,12,19.39,0,1,2458,0.2379,0
10.11,10,12.14,0,5,1689,0.138,0
107.41,23,7.11,0,2,2336,0.6105,0
100.6,10,37.96,0,2,2116,0.0686,0
139.51,9,8.58,0,0,2170,0.4313,0
181.93,12,10.3,0,2,1230,0.204,0
14.36,18,37.57,0,2,579,0.2504,0
34.23,15,37.02,0,1,2599,0.1628,0
27.35,11,41.83,0,1,812,0.0885,0
84.61,21,13.26,0,4,982,0.4313,0
144.85,22,5.35,0,3,2415,0.1053,0
4.88,6,38.44,0,2,2835,0.1739,0
42.99,4,17.85,0,9,663,0.177,0
152.28,4,7.36,0,2,96,0.0805,0
66.2,2,18.58,0,2,502,0.3862,0
36.93,7,22.67,0,3,259,0.1497,0
34.61,21,7.26,0,0,87,0.2238,0
153.55,4,14.56,0,4,1960,0.1981,0
318.61,1,36.16,0,3,1500,0.4162,0
17.23,18,23.66,0,2,2938,0.2405,0
81.02,4,24.74,1,2,1155,0.2002,0
11.64,21,64.72,0,3,1327,0.1201,0
75.42,16,1.21,0,1,2783,0.1749,0
32.6,18,4.29,0,4,2336,0.2155,0
196.64,20,32.24,0,4,2692,0.1375,0
153.53,15,36.71,0,5,761,0.5804,1
39.29,14,4.72,0,2,645,0.2117,0
9.57,17,7.66,0,3,1174,0.0362,0
8.98,7,41.17,1,0,2785,0.4315,0
28.41,15,11.41,0,4,89,0.0336,0
75.13,5,9.66,1,5,2657,0.1528,0
17.53,2,6.81,0,4,1587,0.4601,0
41.83,10,2.67,0,1,839,0.2574,0
113.75,8,-999.0,0,4,2698,0.2542,0
57.12,13,15.2,0,4,2991,0.0475,0
45.51,18,14.17,0,4,1333,0.258,0
35.72,8,34.71,0,1,2105,0.1395,0
21.24,8,46.75,0,5,27,0.4151,0
10.71,14,21.57,0,3,263,0.2604,0
87.26,20,49.2,0,4,2241,0.1353,0
7.09,8,22.55,0,5,414,0.1936,0
30.2,10,22.98,0,3,1048,0.1255,0
102.64,18,13.66,1,6,529,0.0914,0
11.28,19,12.52,0,6,2556,0.3194,0
79.97,17,9.27,0,2,2634,0.1521,0
44.57,20,-999.0,0,5,203,0.2081,0
66.48,3,24.17,0,2,394,0.2596,0
26.43,15,75.27,0,3,1928,0.3097,0
27.81,0,1.71,0,2,1120,0.031,0
45.05,5,8.13,1,1,156,0.3973,0
106.36,20,35.75,0,7,2995,0.2894,0
66.98,10,36.73,0,1,1286,0.1604,0
80.28,11,7.44,0,4,1693,0.1923,0
32.37,9,39.37,0,0,1887,0.3722,0
81.89,18,3.73,0,3,2929,0.1673,0
10.05,18,-999.0,0,4,448,0.1609,0
14.67,19,37.8,0,3,1184,0.0815,0
113.09,0,7.38,0,3,1304,0.2668,0
17.21,2,18.21,0,2,903,0.2127,0
30.12,2,100.34,0,2,2003,0.4041,0
195.52,17,47.41,0,4,1092,0.2759,0
8.13,6,19.07,0,1,331,0.3891,0
171.16,20,19.52,0,4,2421,0.3012,0
4.31,20,-999.0,0,5,2573,0.3118,0
50.74,2,72.69,0,1,864,0.2221,0
58.59,8,1.53,0,3,47,0.2399,0
567.85,6,29.97,0,3,1195,0.0878,0
33.64,20,27.61,0,1,2440,0.1409,0
113.16,23,15.96,0,3,245,0.0696,0
113.1,23,-999.0,0,3,94,0.2297,0
99.01,19,-999.0,0,6,53,0.4675,0
100.67,7,90.73,0,5,459,0.0403,0
40.8,3,23.72,0,0,433,0.2089,0
173.23,15,9.52,0,4,384,0.1039,0
41.25,13,41.67,0,2,228,0.2605,0
20.35,10,52.97,0,6,1304,0.0978,0
26.87,18,18.33,0,1,949,0.1224,0
16.1,22,9.79,0,3,949,0.3917,0
17.96,19,71.01,1,3,53,0.1472,0
158.07,22,26.41,0,3,2355,0.1263,0
19.37,3,8.87,0,2,1260,0.2217,0
241.31,19,36.71,0,6,2736,0.2486,0
46.33,19,19.19,0,4,189,0.1938,0
13.25,4,17.63,0,2,854,0.3665,0
18.29,9,15.89,0,6,265,0.1792,0
183.35,11,34.53,0,1,855,0.4314,1
68.28,2,63.38,0,2,2986,0.0471,0
32.57,16,5.56,0,2,877,0.0366,0
5.58,22,21.13,0,1,1792,0.1839,0
94.21,3,16.3,0,1,193,0.2427,0
13.17,22,20.97,0,5,324,0.1404,0
60.97,22,11.09,0,0,2270,0.0847,0
85.44,22,-999.0,0,7,2186,0.1595,0
75.93,16,12.45,0,2,1899,0.106,0
295.15,6,9.68,1,7,2770,0.1358,0
49.27,18,26.78,0,1,1374,0.285,0
98.38,18,8.59,0,0,2986,0.2644,0
41.27,14,31.82,0,1,1578,0.1023,0
19.78,6,20.47,0,4,2855,0.3211,0
80.63,22,24.12,0,4,1447,0.1327,0
21.17,3,27.47,0,3,889,0.202,0
27.25,20,7.79,0,1,2641,0.4181,0
185.3,20,10.65,0,3,995,0.2054,0
130.34,8,45.68,0,3,1123,0.2445,0
100.97,9,10.73,0,3,1865,0.2511,0
30.22,4,31.22,1,3,2638,0.31,0
23.48,4,32.29,0,3,2744,0.0792,0
142.96,0,22.48,0,3,614,0.0687,0
62.52,6,22.05,0,4,2194,0.1013,0
80.16,1,14.47,0,6,326,0.474,0
282.69,14,32.81,0,3,894,0.3337,1
104.62,20,36.33,0,1,493,0.2761,0
37.49,10,7.88,0,2,668,0.0803,0
22.53,2,23.34,0,1,1323,0.2846,0
264.54,16,12.59,1,2,132,0.1575,0
22.11,20,30.34,0,1,2429,0.2358,0
37.11,1,23.19,0,2,953,0.2694,0
58.95,2,7.66,0,2,1934,0.1097,0
121.78,15,32.34,1,5,2336,0.2345,0
18.62,18,36.1,0,4,2051,0.1461,0
75.58,21,1.98,0,3,706,0.2351,0
56.35,4,6.01,0,2,2656,0.1255,0
234.25,5,43.59,0,2,1862,0.2715,0
6.96,9,50.58,0,1,1482,0.2686,0
43.81,15,17.17,0,5,2770,0.0422,0
32.3,1,2.09,0,1,152,0.3622,0
26.66,23,14.73,0,2,1773,0.0597,0
24.91,14,71.07,0,3,2283,0.4067,0
72.5,6,8.34,0,2,429,0.2872,0
36.69,17,42.64,0,1,66,0.1906,0
12.33,11,24.24,0,3,265,0.0952,0
35.15,13,9.82,0,4,2032,0.2425,0
43.56,23,34.01,0,5,1948,0.1479,0
69.93,15,29.17,0,4,496,0.1285,0
17.34,18,22.02,0,2,1220,0.1419,0
86.82,13,6.66,0,1,437,0.2102,0
32.54,0,5.03,0,5,1779,0.1814,0
73.97,18,10.83,0,4,305,0.0907,0
32.95,1,5.95,0,3,1348,0.2126,0
104.74,22,9.2,0,2,1985,0.1479,0
97.64,18,13.27,0,5,2651,0.1874,0
30.31,10,18.51,0,2,57,0.1783,0
40.66,12,-999.0,1,4,2664,0.0721,0
16.52,11,24.0,0,0,2453,0.2099,0
22.47,3,8.59,0,4,396,0.208,0
7.85,6,24.27,0,4,1604,0.3341,0
30.41,5,4.13,0,1,2471,0.2767,0
35.58,6,39.81,0,3,72,0.2212,0
54.31,5,13.22,0,2,488,0.3549,0
178.69,17,7.87,0,0,2413,0.0968,0
88.14,7,14.24,0,3,1103,0.0769,0
270.07,6,24.32,0,3,2885,0.1824,0
64.7,12,6.3,0,4,1656,0.0179,0
43.78,3,11.67,0,7,2402,0.3478,0
6.4,0,24.71,0,5,2678,0.0091,0
15.36,12,33.74,0,1,1440,0.0587,0
220.25,2,10.77,0,5,1033,0.1462,0
143.81,1,13.28,0,5,470,0.1376,0
94.55,4,24.99,0,4,2335,0.4535,0
32.76,1,6.45,0,7,611,0.2334,0
17.51,15,7.03,0,4,664,0.2567,0
50.44,13,3.22,0,4,1170,0.2048,0
82.44,23,38.3,0,6,2508,0.183,0
60.67,7,15.24,0,3,2944,0.2176,0
16.97,7,10.64,0,1,2429,0.3388,0
29.85,3,61.59,0,2,2943,0.2446,0
45.19,20,3.75,0,4,598,0.076,0
24.25,13,9.39,0,4,254,0.202,0
175.6,2,25.56,0,1,2108,0.1848,0
235.56,8,1.23,0,4,832,0.169,0
100.68,16,-999.0,0,3,728,0.1268,0
16.06,10,12.55,0,7,2797,0.199,0
108.68,5,6.8,0,4,2491,0.1325,0
255.23,5,4.23,1,2,2973,0.0717,0
35.66,1,33.39,0,2,1126,0.2362,0
20.89,22,6.98,0,1,1503,0.3451,0
46.58,22,36.44,0,5,1404,0.1784,0
67.44,0,6.34,0,2,2089,0.1444,0
14.37,3,33.78,0,2,623,0.2605,0
36.3,2,27.64,1,1,1344,0.2071,0
30.72,5,3.97,0,4,2577,0.0714,0
45.53,13,47.61,0,8,571,0.1368,0
43.08,11,17.13,0,2,1122,0.4816,0
6.02,8,5.68,0,7,1712,0.0371,0
30.17,0,10.31,0,3,759,0.157,0
38.65,4,15.72,0,2,2147,0.0965,0
103.98,1,8.98,0,3,2127,0.1457,0
103.53,2,6.77,0,4,1545,0.1126,0
34.0,15,7.54,0,3,384,0.1754,0
66.51,10,20.52,0,4,1863,0.2586,0
23.72,20,22.24,0,4,2651,0.375,0
34.05,10,20.52,0,3,1877,0.0216,0
99.75,15,39.41,0,2,2232,0.0495,0
61.02,1,2.25,0,5,1661,0.3457,0
43.93,9,30.38,0,4,2239,0.2083,0
9.68,9,11.22,0,3,1793,0.1364,0
297.56,8,33.31,0,3,2657,0.3311,0
10.95,4,62.09,0,3,1326,0.1636,0
82.74,17,71.11,0,2,2821,0.035,0
44.03,5,32.49,0,1,2300,0.3893,0
49.73,14,48.83,0,3,2953,0.0857,0
33.45,12,45.2,1,6,1503,0.4789,0
67.37,2,38.42,0,4,214,0.1108,0
41.76,9,11.74,0,3,174,0.2906,0
117.63,13,24.6,0,1,2219,0.2112,0
10.26,20,18.68,0,2,2702,0.2961,0
103.14,0,8.85,0,0,918,0.1749,0
213.97,21,17.63,0,3,2852,0.2027,0
4.71,7,11.02,0,5,1301,0.151,0
215.51,19,11.85,0,2,2934,0.271,0
27.38,3,16.23,0,2,2216,0.0853,0
6.2,10,10.56,0,3,977,0.1982,0
58.73,5,36.89,0,5,266,0.0205,0
75.93,7,17.76,0,2,2868,0.1509,0
73.22,15,11.97,0,6,1457,0.2282,0
10.41,0,9.09,0,2,781,0.0748,0
101.11,14,36.27,0,3,2067,0.2103,0
58.79,7,34.75,0,2,901,0.2516,0
19.07,15,16.87,0,1,1746,0.1435,0
27.0,3,4.95,0,3,2188,0.3545,0
37.31,15,6.05,0,3,423,0.251,0
15.46,14,13.03,0,1,809,0.0527,0
142.19,23,12.3,0,1,53,0.2749,0
49.26,22,8.81,0,2,1445,0.0926,0
37.06,16,21.41,0,3,82,0.413,0
141.16,16,12.39,0,5,2743,0.4607,0
8.42,19,-999.0,0,6,2453,0.1519,0
18.54,7,5.25,0,1,613,0.1511,0
45.9,8,19.07,0,5,2127,0.3409,0
216.95,20,33.97,0,2,887,0.0505,0
60.72,10,11.29,0,3,2347,0.1443,0
30.16,16,3.31,0,4,837,0.5189,0
40.05,17,5.68,0,4,2350,0.2339,0
3.09,14,3.41,0,3,2491,0.1346,0
51.95,15,10.08,0,0,1895,0.1033,0
34.51,9,18.95,0,1,648,0.0627,0
61.8,11,40.16,0,2,767,0.2697,0
55.6,1,15.42,0,1,1058,0.4025,0
80.17,14,25.16,0,0,1753,0.2425,0
73.28,7,10.96,0,3,2523,0.2976,0
22.77,9,18.0,0,2,2740,0.0561,0
29.0,8,7.31,0,3,1908,0.1409,0
4.45,21,36.0,0,2,822,0.1511,0
74.71,5,13.51,0,4,2051,0.0151,0
156.74,6,16.56,0,2,307,0.1001,0
63.56,13,5.3,0,2,788,0.2425,0
88.71,2,19.62,0,3,1120,0.1708,0
109.33,5,-999.0,0,2,345,0.3116,0
88.64,22,24.08,1,3,862,0.1566,0
14.63,18,11.2,0,9,1845,0.1329,0
17.9,14,1.8,0,2,892,0.2375,0
7.07,23,27.56,1,4,330,0.0624,0
73.26,3,29.79,0,1,707,0.2594,0
20.82,10,9.48,0,1,1297,0.1672,0
38.26,20,14.49,0,7,2434,0.2656,0
621.73,7,40.34,0,2,1468,0.4457,1
112.43,14,14.91,0,3,203,0.1674,0
75.2,5,10.15,0,3,2280,0.3716,0
99.2,21,0.08,0,3,992,0.1681,0
9.77,2,29.25,0,7,2683,0.1911,0
113.68,14,11.63,0,1,2991,0.7222,0
43.95,13,7.76,0,2,255,0.0465,0
60.18,2,25.7,0,4,2098,0.1003,0
11.74,10,31.31,0,4,1254,0.1489,0
40.07,1,5.17,0,8,1252,0.0307,0
160.9,22,35.39,0,0,207,0.1136,1
30.63,5,5.39,0,4,2575,0.1271,0
10.92,18,10.69,0,3,1152,0.1167,0
14.19,18,3.33,0,5,916,0.075,0
119.88,0,-999.0,0,2,2655,0.1984,0
12.29,3,42.69,0,6,1366,0.1411,0
50.27,22,11.98,0,7,1286,0.5592,0
168.1,7,21.66,0,1,1675,0.3525,0
5.63,7,23.4,0,6,2919,0.1211,0
45.37,18,29.81,0,2,407,0.1561,0
51.24,5,24.95,0,4,2251,0.0732,0
18.61,4,7.78,0,2,2318,0.4561,0
65.99,15,17.48,0,3,1551,0.3432,0
35.59,8,18.63,0,2,2272,0.1848,0
92.06,11,16.47,0,3,831,0.3206,0
583.7,18,52.97,0,0,2961,0.0363,0
22.56,7,0.54,0,1,2602,0.1162,0
18.91,0,18.31,0,2,621,0.0852,0
59.37,5,24.31,0,4,2940,0.1616,0
44.2,13,3.26,0,2,1913,0.0965,0
25.84,9,5.72,0,4,998,0.0968,0
127.98,10,42.66,0,1,1372,0.5158,0
60.67,23,19.55,0,1,154,0.1277,0
13.85,3,25.68,1,4,658,0.2711,0
110.38,20,12.8,0,3,1730,0.1963,0
28.47,0,49.27,0,1,785,0.2163,0
60.0,11,36.89,0,1,1064,0.1893,0
51.89,10,23.54,0,4,904,0.1251,0
28.64,21,17.98,1,2,1207,0.0722,0
111.63,10,42.12,0,4,2083,0.1221,0
22.43,14,2.27,0,3,1642,0.1161,0
49.39,6,13.47,0,3,112,0.3305,0
100.63,5,47.52,0,1,2164,0.0914,0
75.08,15,22.39,0,7,1116,0.0312,0
52.31,2,18.04,0,1,1663,0.1219,0
63.99,15,41.82,0,4,895,0.1197,0
25.36,14,11.35,1,7,2477,0.4182,0
160.43,21,6.64,0,1,753,0.1743,0
21.09,20,9.54,0,0,1871,0.2777,0
